Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason
5242WGEX,No,24,41,120.3,96,288,Yes,no,72,0,0,No,0,OH,9307764843,Male,29,Yes,No,No,0,No,Two Year,Credit Card,10,239,,
4931HCNY,No,28,209,443.4,112,196,Yes,no,65.3,0,14,Yes,0,GA,9908944370,Female,33,No,No,No,0,Yes,One Year,Credit Card,25,685,,
7254RGMI,No,54,125,431,216,756,Yes,no,378,0,6,Yes,0,CT,8709788656,Female,56,No,No,No,0,Yes,One Year,Credit Card,53,2858,,
7017OWMK,No,33,43,130.5,132,405.9,Yes,no,81.2,0,10,Yes,0,WV,9532816809,Male,57,No,No,No,0,Yes,Month-to-Month,Credit Card,45,1458,,
5040MBUD,No,72,492,1151.1,288,712.8,Yes,no,356.4,0,9,Yes,0,NH,9784463765,Female,79,No,Yes,No,0,Yes,Two Year,Credit Card,60,4282,,
7636VIXE,No,27,125,322.4,108,321.3,Yes,no,107.1,0,21,Yes,0,WY,8447654905,Female,25,Yes,No,No,0,No,Month-to-Month,Direct Debit,41,1112,,
8979UPLC,No,1,6,16,4,7.6,Yes,no,3.8,0,2,No,0,OH,9129236546,Female,47,No,No,No,0,No,Month-to-Month,Direct Debit,53,53,,
3413RPBS,No,52,245,619.4,208,613.6,Yes,no,306.8,0,13,Yes,0,NM,8090545369,Male,28,Yes,No,No,0,Yes,Two Year,Direct Debit,41,2120,,
5840URNU,No,9,44,84.9,36,107.1,Yes,yes,0,0,1,Yes,0,AR,8386029390,Female,61,No,No,No,0,No,Month-to-Month,Direct Debit,24,228,,
9633GBGP,No,1,2,6,4,13.7,Yes,no,2.7,0,11,Yes,0,NE,7797193114,Female,41,No,No,No,0,No,Month-to-Month,Credit Card,17,17,,
1620NBKX,No,1,5,8,4,12.1,Yes,yes,0,0,5,Yes,0,HI,9002787787,Male,40,No,No,No,0,No,Month-to-Month,Credit Card,27,27,,
0996BUAT,No,54,185,434.9,216,567,Yes,no,283.5,0,13,No,47,UT,8716154664,Male,58,No,No,No,0,Yes,Two Year,Direct Debit,52,2842,,
5376MLTX,No,46,205,550.2,184,598,Yes,no,299,0,5,Yes,0,AL,7321747740,Male,68,No,Yes,No,0,Yes,One Year,Direct Debit,38,1745,,
1214WMIN,No,6,32,66.3,24,67.2,Yes,no,13.4,0,10,Yes,0,WI,7721368515,Male,22,Yes,No,No,0,No,Month-to-Month,Direct Debit,36,218,,
3418AJLQ,No,22,84,239.8,88,312.4,Yes,yes,0,0,21,Yes,0,FL,7263131348,Male,30,No,No,No,0,Yes,Month-to-Month,Direct Debit,36,790,,
8012QUBC,No,15,55,91.5,60,169.5,Yes,no,42.4,0,2,Yes,0,WV,7609138332,Male,51,No,No,No,0,No,Month-to-Month,Credit Card,9,140,,
9279RRZD,No,1,10,15,4,14.3,Yes,yes,0,0,0,No,0,KS,9648543293,Male,61,No,No,No,0,No,Month-to-Month,Credit Card,9,9,,
5315HKSZ,No,28,164,276.2,112,316.4,Yes,no,158.2,0,6,Yes,0,ND,8549010315,Female,61,No,No,No,0,No,One Year,Direct Debit,30,815,,
1919WWCI,No,77,390,771.7,308,754.6,Yes,no,150.9,0,0,No,0,OK,9413832279,Male,59,No,No,No,0,No,Two Year,Direct Debit,13,1035,,
5625XDWY,No,18,70,212.6,72,253.8,Yes,no,63.5,0,10,Yes,0,OH,8057180665,Male,65,No,Yes,No,0,Yes,Month-to-Month,Credit Card,44,780,,
8029TXBH,No,69,408,824.9,276,572.7,Yes,no,190.9,0,6,Yes,0,WY,8341680042,Male,45,No,No,No,0,No,Two Year,Credit Card,29,2024,,
6155QTEN,No,66,213,465,264,257.4,Yes,no,85.8,0,5,Yes,0,AL,7315603802,Female,67,No,Yes,No,0,No,Two Year,Direct Debit,34,2233,,
9960OJHB,No,1,3,7,4,16,Yes,no,3.2,0,5,Yes,0,DC,8385320187,Female,67,No,Yes,No,0,No,Month-to-Month,Direct Debit,17,17,,
2274BQFR,No,1,2,6,4,11.9,Yes,no,6,0,3,Yes,0,NM,9661982362,Male,59,No,No,No,0,Yes,Month-to-Month,Credit Card,26,26,,
0544MLUY,No,54,381,817.2,216,723.6,Yes,no,241.2,0,12,Yes,0,WA,9398374081,Female,21,Yes,No,No,0,Yes,One Year,Credit Card,50,2746,,
2459JJMH,No,58,236,635.6,232,481.4,Yes,no,240.7,0,4,Yes,0,UT,8039996767,Male,58,No,No,No,0,Yes,Month-to-Month,Direct Debit,24,1382,,
4303HGUA,No,7,39,96.6,28,83.3,Yes,no,16.7,0,24,Yes,0,NC,8687937404,Female,21,Yes,No,No,0,No,Month-to-Month,Direct Debit,39,268,,
4436DJML,No,72,127,360.9,288,720,Yes,yes,0,0,2,Yes,0,DE,7698471062,Female,83,No,Yes,No,0,Yes,One Year,Credit Card,37,2690,,
9636WJDY,No,44,103,261,176,312.4,Yes,no,104.1,0,6,Yes,0,MS,7904614607,Male,38,No,No,No,0,No,One Year,Direct Debit,32,1384,,
0447IUAA,No,2,7,27.7,8,25,Yes,no,5,0,0,No,0,OH,8880042931,Male,21,Yes,No,No,0,No,Month-to-Month,Credit Card,9,18,,
8640FYJQ,No,66,370,985.9,264,270.6,Yes,no,67.7,0,9,Yes,0,LA,9484351459,Female,48,No,No,No,0,Yes,One Year,Direct Debit,46,3009,,
7230UCKE,No,33,184,527.7,132,313.5,Yes,no,62.7,0,0,No,0,WA,9981277875,Female,50,No,No,No,0,No,Two Year,Credit Card,8,260,,
3806BLKW,No,21,43,84.9,84,197.4,Yes,no,39.5,1,4,Yes,0,WV,7586003244,Female,82,No,Yes,No,0,No,Month-to-Month,Direct Debit,50,1055,,
3134QVAU,No,70,169,278.7,280,546,Yes,no,182,0,4,Yes,0,MS,8941789380,Male,69,No,Yes,No,0,Yes,Two Year,Direct Debit,64,4453,,
3666UNZE,No,68,445,1092.8,272,530.4,Yes,yes,0,0,12,Yes,0,OR,9257909573,Female,40,No,No,No,0,Yes,Two Year,Direct Debit,41,2795,,
4203THWA,No,13,49,158.9,52,165.1,Yes,no,55,1,1,No,20,UT,8208380569,Female,81,No,Yes,No,0,No,Month-to-Month,Direct Debit,31,406,,
4187NIKC,No,21,85,300.4,84,121.8,Yes,no,40.6,1,2,Yes,0,AL,8201933855,Male,68,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,36,773,,
0427DXJH,No,3,8,24.2,12,40.2,Yes,no,20.1,0,8,Yes,0,TX,7554494180,Male,54,No,No,No,0,No,Month-to-Month,Credit Card,16,55,,
7897COYM,No,71,110,284.4,284,887.5,Yes,no,443.8,1,0,No,0,MS,7849873020,Male,35,No,No,No,0,No,Two Year,Direct Debit,13,923,,
3220NURQ,Yes,21,121,314.3,84,260.4,Yes,no,52.1,2,0,No,0,CA,7284137519,Male,84,No,Yes,No,0,No,One Year,Direct Debit,13,279,,
4296RUDR,No,18,59,145.4,72,221.4,Yes,no,110.7,0,0,No,0,MI,9163681814,Male,45,No,No,No,0,No,Month-to-Month,Credit Card,12,215,,
2046ETQV,No,63,123,315.2,252,705.6,Yes,no,352.8,0,0,No,0,FL,9833672459,Female,25,Yes,No,No,0,No,Two Year,Credit Card,11,690,,
2374FWEG,No,5,25,71.9,20,82.5,Yes,no,16.5,1,20,Yes,0,OH,7565520224,Female,25,Yes,No,No,0,No,Month-to-Month,Direct Debit,40,193,,
8657CKWC,No,12,99,197.1,48,138,Yes,no,27.6,0,5,Yes,0,MA,8619961522,Female,27,Yes,No,No,0,No,Month-to-Month,Direct Debit,13,165,,
9362JRLW,No,61,258,608.8,244,683.2,Yes,no,227.7,2,1,Yes,0,SC,8872421811,Male,67,No,Yes,No,0,Yes,Month-to-Month,Credit Card,33,2006,,
1238VYMX,No,1,4,10,4,8.6,Yes,no,1.7,0,0,No,0,OR,7522803185,Male,48,No,No,No,0,No,Month-to-Month,Direct Debit,9,9,,
8552BVML,No,56,127,333.8,224,1041.6,Yes,no,520.8,2,15,No,60,OH,9468887515,Female,77,No,Yes,No,0,No,Month-to-Month,Direct Debit,50,2760,,
9153XEDT,No,4,13,25.2,16,35.2,Yes,yes,0,1,0,No,0,NC,9887608985,Female,34,No,No,No,0,No,Month-to-Month,Credit Card,11,47,,
9735DUXS,No,35,260,452.7,140,283.5,Yes,no,70.9,1,4,Yes,0,KY,9649897443,Male,68,No,Yes,No,0,No,Two Year,Credit Card,19,649,,
2005LURN,No,70,241,774.5,280,840,Yes,no,280,0,1,Yes,0,WA,9485094372,Male,60,No,No,No,0,Yes,Two Year,Direct Debit,35,2498,,
4359CSZO,No,50,245,551.7,200,550,Yes,no,275,2,5,Yes,0,WV,7152096189,Female,82,No,Yes,No,0,Yes,One Year,Direct Debit,66,3322,,
2693CZBD,No,43,89,298.9,172,460.1,Yes,no,230.1,0,3,Yes,0,RI,9909104718,Female,45,No,No,No,0,Yes,Month-to-Month,Credit Card,42,1775,,
2143CFMI,No,62,306,739.1,248,1134.6,Yes,no,226.9,0,3,No,30,NE,8549587118,Male,35,No,No,No,0,Yes,One Year,Direct Debit,33,2002,,
8435ARBB,No,71,417,852.8,284,731.3,Yes,no,182.8,2,2,Yes,0,FL,7610760916,Male,37,No,No,No,0,Yes,Two Year,Credit Card,48,3378,,
1813LPFJ,No,38,151,265.5,152,224.2,Yes,no,56.1,2,0,No,0,WA,9469947568,Female,50,No,No,No,0,No,Month-to-Month,Direct Debit,9,348,,
0212YWCO,No,53,66,211.1,212,630.7,Yes,no,126.1,1,0,No,0,KS,7191390084,Male,33,No,No,No,0,No,One Year,Direct Debit,11,599,,
0165NGYD,No,50,102,251.8,200,690,Yes,no,345,1,0,No,0,CO,7812554013,Male,42,No,No,No,0,No,One Year,Direct Debit,11,576,,
6525AZGZ,No,49,110,246.5,196,754.6,Yes,no,377.3,1,0,No,0,FL,7575011215,Female,58,No,No,No,0,No,Two Year,Credit Card,13,617,,
8057UIQT,No,26,152,340.3,104,257.4,Yes,yes,0,0,0,No,0,RI,9137393177,Female,35,No,No,No,0,No,One Year,Credit Card,10,263,,
4748KSPG,No,45,147,361.6,180,346.5,Yes,no,69.3,1,9,Yes,0,FL,8331302499,Female,69,No,Yes,No,0,Yes,One Year,Direct Debit,33,1488,,
1574NWCM,No,13,60,161.5,52,144.3,Yes,no,28.9,0,0,No,0,NC,7585902087,Male,60,No,No,No,0,No,Two Year,Credit Card,7,101,,
5329OIPF,No,32,85,256.9,128,448,Yes,yes,0,0,4,Yes,0,IN,8684907648,Male,40,No,No,No,0,Yes,One Year,Credit Card,33,1073,,
6826TUEE,No,3,20,44.1,12,46.8,Yes,no,9.4,0,0,No,0,WV,9013575242,Female,56,No,No,No,0,No,Month-to-Month,Credit Card,12,37,,
2906EWLS,No,64,225,512.8,256,640,Yes,no,160,1,0,No,0,UT,9703643572,Female,45,No,No,No,0,No,Two Year,Direct Debit,12,801,,
8397PHVM,No,6,59,92.2,24,55.2,Yes,no,18.4,1,2,Yes,0,AK,9367098387,Male,48,No,No,No,0,Yes,Two Year,Credit Card,29,177,,
9941TPVM,No,17,24,85.2,68,164.9,Yes,no,33,0,10,Yes,0,ME,8187971930,Male,28,Yes,No,No,0,No,Month-to-Month,Direct Debit,27,460,,
0412SCMW,No,57,205,801.8,228,535.8,Yes,no,178.6,1,7,Yes,0,TN,7989385568,Female,77,No,Yes,No,0,No,Month-to-Month,Direct Debit,44,2520,,
9050AZQC,No,45,169,447.1,180,472.5,Yes,no,118.1,2,3,Yes,0,OR,8515431628,Female,47,No,No,No,0,No,One Year,Credit Card,34,1514,,
4991KDKC,No,2,6,17,8,27.2,Yes,no,13.6,2,0,No,0,PA,8329407520,Male,34,No,No,No,0,No,Month-to-Month,Credit Card,8,17,,
8208NXOR,No,11,60,148.1,44,140.8,Yes,no,70.4,0,0,No,0,MN,8174356593,Male,46,No,No,No,0,No,Month-to-Month,Credit Card,7,74,,
1110BJLP,No,20,107,265.6,80,228,Yes,no,45.6,1,1,Yes,0,NM,8710520719,Female,63,No,No,No,0,No,One Year,Direct Debit,60,1219,,
4151NQPS,No,71,116,285.1,284,539.6,Yes,no,269.8,1,4,Yes,0,UT,7678482048,Male,62,No,No,No,0,Yes,Two Year,Direct Debit,38,2715,,
3941ADAM,No,41,151,368.6,164,479.7,Yes,no,159.9,1,24,Yes,0,NV,9119969010,Male,26,Yes,No,No,0,No,Month-to-Month,Direct Debit,22,900,,
3057PKIE,No,63,152,501.5,252,812.7,Yes,no,203.2,1,1,Yes,0,OR,8816828591,Male,69,No,Yes,No,0,No,Month-to-Month,Direct Debit,59,3698,,
2244IKCK,No,11,14,45.8,44,111.1,Yes,yes,0,2,10,No,42,NJ,7141010797,Female,21,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,22,254,,
2023ZGXQ,No,6,42,84.3,24,50.4,Yes,no,12.6,2,7,Yes,0,WV,8881668290,Male,66,No,Yes,No,0,No,Month-to-Month,Direct Debit,45,294,,
0482OSJD,No,3,17,34.4,12,29.4,Yes,no,14.7,1,2,Yes,0,TX,7213774808,Male,49,No,No,No,0,No,Month-to-Month,Credit Card,12,37,,
6768NXSX,No,56,89,278.7,224,504,Yes,no,100.8,0,0,No,0,MN,9287558546,Male,56,No,No,No,0,No,Two Year,Credit Card,11,636,,
1179RNDX,No,22,94,258.6,88,275,Yes,no,137.5,1,5,Yes,0,WV,8441456114,Female,58,No,No,No,0,Yes,Month-to-Month,Credit Card,28,608,,
0437TTLF,No,5,24,63.5,20,35,Yes,no,11.7,0,0,No,0,DE,7847605735,Male,32,No,No,No,0,No,Month-to-Month,Credit Card,9,47,,
7034TKWM,No,21,46,144.7,84,207.9,Yes,yes,0,3,0,No,0,UT,9660460838,Female,37,No,No,No,0,No,One Year,Credit Card,8,162,,
1353YRZS,No,66,237,863.2,264,673.2,Yes,no,134.6,3,0,Yes,0,NM,8570540358,Male,43,No,No,No,0,No,One Year,Credit Card,29,1897,,
3143GXWY,No,46,128,366.8,184,579.6,Yes,no,193.2,0,13,Yes,0,VA,8755354514,Female,29,Yes,No,No,0,No,Month-to-Month,Credit Card,37,1718,,
3836LEPS,No,33,100,200.3,132,458.7,Yes,yes,0,0,0,No,0,CT,9420966078,Female,33,No,No,No,0,No,Month-to-Month,Credit Card,13,435,,
5769DZFX,No,1,4,13,4,9.7,Yes,no,2.4,0,2,Yes,0,MO,8625743933,Female,49,No,No,No,0,No,Month-to-Month,Direct Debit,20,20,,
1283VHFY,No,71,166,784.3,284,1171.5,Yes,no,585.8,3,1,Yes,0,AR,7552968576,Male,75,No,Yes,No,0,Yes,Two Year,Credit Card,64,4554,,
0719QMUU,No,69,102,274.9,276,800.4,Yes,no,160.1,1,0,No,0,GA,9786164917,Male,22,Yes,No,No,0,No,Two Year,Direct Debit,16,1086,,
8412WZYF,No,1,6,15,4,9.2,Yes,no,3.1,3,4,Yes,0,FL,7262112245,Male,50,No,No,No,0,No,Month-to-Month,Direct Debit,24,24,,
8265UXNA,No,18,85,196.4,72,158.4,Yes,no,31.7,1,8,Yes,0,LA,7973626537,Male,41,No,No,No,0,No,Month-to-Month,Direct Debit,45,806,,
8455FSVF,No,24,71,193.4,96,259.2,Yes,no,51.8,1,5,No,15,UT,9223071807,Male,58,No,No,No,0,No,Month-to-Month,Direct Debit,31,761,,
7091XAKX,No,62,407,934.5,248,930,Yes,no,232.5,1,28,Yes,0,AZ,9980916677,Male,20,Yes,No,No,0,Yes,Two Year,Direct Debit,36,2249,,
8892RPHK,No,3,19,44.4,12,28.2,Yes,no,9.4,1,0,No,0,KY,9130983028,Male,26,Yes,No,No,0,No,Month-to-Month,Direct Debit,7,21,,
1945QOKN,No,34,118,272.3,136,391,Yes,no,195.5,1,14,Yes,0,FL,8699950617,Male,57,No,No,No,0,No,Month-to-Month,Direct Debit,11,391,,
2664MCNF,No,36,235,508.6,144,331.2,Yes,no,82.8,1,15,Yes,0,NM,7590566341,Male,57,No,No,No,0,Yes,One Year,Credit Card,19,688,,
2274MUMX,No,5,21,49.9,20,55,Yes,no,13.8,1,0,No,0,AL,9146436431,Female,34,No,No,No,0,No,Month-to-Month,Direct Debit,9,42,,
8282JYMP,No,39,234,585.1,156,429,Yes,yes,0,1,7,Yes,0,MN,7667660593,Female,78,No,Yes,No,0,No,Month-to-Month,Direct Debit,46,1797,,
7990UVSL,No,43,96,256.8,172,541.8,Yes,no,270.9,0,3,Yes,0,NY,9950947915,Male,74,No,Yes,No,0,Yes,One Year,Direct Debit,36,1520,,
2368CMBM,No,61,192,491.7,244,744.2,Yes,no,148.8,0,0,No,0,KS,8107935484,Female,56,No,No,No,0,No,Two Year,Direct Debit,11,702,,
1755RYPO,No,48,140,338.5,192,475.2,Yes,no,237.6,2,8,Yes,0,WV,8217144273,Female,46,No,No,No,0,Yes,One Year,Direct Debit,45,2190,,
0021OEBA,No,6,15,47.8,24,81.6,Yes,no,20.4,0,0,No,0,ID,7134020458,Male,53,No,No,No,0,No,One Year,Credit Card,8,46,,
7291BVWQ,No,3,14,29.8,12,33.6,Yes,no,16.8,0,5,No,10,MI,7676505246,Male,46,No,No,No,0,No,Month-to-Month,Credit Card,40,120,,
3996CPIX,Yes,39,92,232.6,156,358.8,Yes,no,179.4,1,5,Yes,0,CA,7742049241,Male,49,No,No,No,0,Yes,One Year,Direct Debit,30,1163,,
8771VADW,No,33,65,164,132,405.9,Yes,no,135.3,1,5,Yes,0,AL,8746984430,Female,71,No,Yes,No,0,Yes,One Year,Direct Debit,28,908,,
4331EXSU,No,1,2,6,4,10.6,Yes,no,3.5,0,5,Yes,0,CT,9789156574,Female,36,No,No,No,0,No,Month-to-Month,Direct Debit,13,13,,
8714ORVN,No,43,159,513.9,172,606.3,Yes,no,202.1,1,12,Yes,0,MT,8401140566,Male,21,Yes,No,No,0,Yes,One Year,Credit Card,31,1325,,
1171PRRZ,No,5,9,30.8,20,34,Yes,no,11.3,2,5,Yes,0,FL,9176424335,Male,62,No,No,No,0,No,Month-to-Month,Direct Debit,47,240,,
9095LHJJ,No,72,155,430.4,288,799.2,Yes,no,199.8,1,2,Yes,0,WI,8880536010,Male,42,No,No,No,0,Yes,Two Year,Credit Card,39,2812,,
6091PWHU,No,3,8,13.7,12,46.8,Yes,no,11.7,1,0,No,0,KY,9273055721,Male,50,No,No,No,0,No,One Year,Credit Card,10,33,,
8938ZRXG,No,73,123,290.2,292,759.2,Yes,no,253.1,1,1,Yes,0,IN,8982382232,Male,84,No,Yes,No,0,Yes,Two Year,Credit Card,49,3533,,
1056IEQH,No,34,83,170.9,136,391,Yes,no,78.2,2,5,Yes,0,MA,9483112824,Female,41,No,No,No,0,No,One Year,Credit Card,26,888,,
5522OYZW,No,71,159,356.6,284,71,Yes,no,17.8,1,14,No,44,ND,8467525879,Female,63,No,No,No,0,No,Two Year,Direct Debit,50,3568,,
7200EVSV,No,14,29,71.5,56,210,Yes,no,70,2,6,Yes,0,MS,8187982528,Male,40,No,No,No,0,Yes,Month-to-Month,Direct Debit,51,731,,
5303FAPU,No,30,124,304.5,120,228,Yes,no,57,0,1,Yes,0,AK,8365318976,Male,74,No,Yes,No,0,No,Month-to-Month,Direct Debit,49,1500,,
4333CPAW,No,71,186,427.4,284,773.9,Yes,no,387,0,0,No,0,NC,9181534423,Male,85,No,Yes,No,0,No,Two Year,Direct Debit,10,681,,
0963RQFM,No,18,74,216.2,72,345.6,Yes,no,172.8,0,4,Yes,0,IL,9487796939,Female,33,No,No,No,0,No,Month-to-Month,Direct Debit,40,718,,
9139QWZZ,No,1,3,8,4,11.1,Yes,no,3.7,1,0,No,0,OH,9335443201,Male,43,No,No,No,0,No,Month-to-Month,Credit Card,13,13,,
0746BNGH,No,2,6,14.8,8,18.8,Yes,yes,0,2,14,No,5,WY,7869527939,Female,26,Yes,No,No,0,No,Month-to-Month,Direct Debit,22,40,,
9064JXSS,No,12,26,83,48,81.6,Yes,no,40.8,0,0,No,0,NV,9583916501,Female,56,No,No,No,0,No,One Year,Credit Card,12,138,,
6380CUML,No,70,123,280.6,280,686,Yes,no,343,0,6,Yes,0,ND,9434661603,Female,44,No,No,No,0,Yes,Two Year,Direct Debit,53,3698,,
1014AYIE,No,23,63,162.3,92,294.4,Yes,no,73.6,0,0,No,0,ND,9539962742,Female,37,No,No,No,0,No,Month-to-Month,Direct Debit,8,178,,
1766MIIU,No,50,284,599,200,555,Yes,no,185,0,3,Yes,0,NJ,8548207972,Male,71,No,Yes,No,0,Yes,Two Year,Credit Card,39,1966,,
3882TGRR,No,70,170,489.3,280,518,Yes,yes,0,2,4,No,20,CT,8019750339,Male,84,No,Yes,No,0,No,Two Year,Credit Card,29,2029,,
3162EHZA,No,33,214,525.4,132,333.3,Yes,no,111.1,0,7,Yes,0,MI,8749435565,Female,47,No,No,No,0,Yes,One Year,Credit Card,56,1854,,
2797FZGG,No,28,153,397,112,277.2,Yes,no,92.4,1,7,Yes,0,SC,9328868046,Female,43,No,No,No,0,No,Two Year,Direct Debit,31,889,,
7899DXYD,No,60,215,596.1,240,792,Yes,no,264,0,4,Yes,0,NY,7885004038,Male,56,No,No,No,0,No,Month-to-Month,Direct Debit,28,1687,,
3161HBYM,No,66,83,264.9,264,937.2,Yes,no,234.3,2,0,No,0,MD,8476370574,Male,30,No,No,No,0,No,Two Year,Credit Card,11,700,,
9647GHCY,No,10,42,100.2,40,125,Yes,no,62.5,1,0,No,0,OK,8593221778,Female,60,No,No,No,0,No,Month-to-Month,Credit Card,8,77,,
2475OLNT,No,19,74,168.8,76,231.8,Yes,no,77.3,1,4,Yes,0,SD,7481530126,Male,64,No,No,No,0,No,Month-to-Month,Direct Debit,49,918,,
1091MVOJ,No,1,8,15,4,14,Yes,no,2.8,0,0,No,0,WV,8908575523,Male,54,No,No,No,0,No,Month-to-Month,Credit Card,7,7,,
7933PEJN,No,68,237,679.3,272,693.6,Yes,no,173.4,2,4,Yes,0,MN,8315349291,Male,69,No,Yes,No,0,No,Two Year,Direct Debit,64,4373,,
0848LPHC,No,73,243,582.1,292,708.1,Yes,no,141.6,2,5,Yes,0,DE,9699999818,Male,72,No,Yes,No,0,Yes,Two Year,Paper Check,69,5057,,
5230IKFY,No,36,79,145.7,144,428.4,Yes,no,214.2,2,0,No,0,CO,7721307010,Female,69,No,Yes,No,0,No,Two Year,Paper Check,8,289,,
4652GNBG,No,41,105,327.4,164,422.3,Yes,no,105.6,1,5,No,29,WI,7187201720,Male,68,No,Yes,No,0,No,One Year,Direct Debit,37,1521,,
9988PPLA,No,32,159,384.6,128,236.8,Yes,yes,0,2,23,Yes,0,IL,8987276413,Male,26,Yes,No,No,0,No,One Year,Credit Card,40,1290,,
1267MAPP,No,20,105,239.5,80,200,Yes,no,66.7,1,12,Yes,0,DC,8358691361,Female,26,Yes,No,No,0,No,Month-to-Month,Credit Card,41,823,,
0313HCZG,No,59,193,473.6,236,761.1,Yes,no,380.6,0,2,Yes,0,IA,9276572033,Female,67,No,Yes,No,0,Yes,One Year,Direct Debit,34,2031,,
8943MCOO,No,51,195,508.5,204,612,Yes,no,153,1,0,No,0,AK,9818761552,Female,54,No,No,No,0,No,Two Year,Credit Card,8,418,,
7151LUOD,No,2,10,22,8,25.2,Yes,yes,0,2,0,No,0,MN,7440586073,Male,60,No,No,No,0,No,Month-to-Month,Credit Card,9,16,,
2967KJGT,No,14,62,144.3,56,226.8,Yes,no,75.6,2,9,Yes,0,KY,8802529501,Male,84,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,48,697,,
5727EFEL,No,53,206,423,212,249.1,Yes,no,49.8,1,0,No,0,SC,9579053981,Female,60,No,No,No,0,No,Two Year,Credit Card,7,357,,
8825KQGX,No,29,221,428.8,116,214.6,Yes,no,107.3,0,0,No,0,MT,9434199013,Female,84,No,Yes,No,0,No,Month-to-Month,Paper Check,15,426,,
2574QTVE,No,23,120,280.8,92,220.8,Yes,no,73.6,0,0,No,0,KY,8880849682,Male,41,No,No,No,0,No,One Year,Credit Card,8,193,,
9708THCO,No,17,104,269.2,68,178.5,Yes,no,44.6,0,4,Yes,0,ID,7176825899,Male,70,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,37,627,,
9562TXDL,No,30,132,421.4,120,330,Yes,no,110,2,6,Yes,0,MA,7679216172,Male,80,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,67,2010,,
7875CZLO,No,3,12,36,12,49.8,Yes,no,10,0,3,Yes,0,MD,7648878350,Female,32,No,No,No,0,No,Month-to-Month,Direct Debit,27,90,,
2708EGMT,No,60,155,420,240,672,Yes,no,168,1,6,Yes,0,SD,9735832415,Male,82,No,Yes,No,0,No,Two Year,Direct Debit,50,2985,,
3932EPJI,No,22,86,224.5,88,288.2,Yes,no,72.1,2,5,Yes,0,KY,8764325931,Female,53,No,No,No,0,No,One Year,Direct Debit,31,702,,
5492UQFF,No,64,105,254.7,256,787.2,Yes,no,393.6,0,3,Yes,0,ID,7390727106,Female,49,No,No,No,0,No,Two Year,Credit Card,35,2217,,
2773MRVD,No,44,76,263,176,497.2,Yes,no,99.4,2,18,Yes,0,NY,8236594113,Male,29,Yes,No,No,0,No,One Year,Direct Debit,44,1929,,
8594SARH,Yes,36,171,473.3,144,334.8,Yes,no,111.6,2,6,Yes,0,CA,7413341049,Female,62,No,No,No,0,Yes,One Year,Credit Card,28,1031,,
3944OIZE,No,13,60,143.8,52,156,Yes,no,39,1,0,No,0,ID,7157680421,Female,57,No,No,No,0,No,Month-to-Month,Credit Card,13,169,,
6857XPYD,No,33,216,425.7,132,264,Yes,no,66,0,4,Yes,0,NM,7217015823,Female,61,No,No,No,0,Yes,Month-to-Month,Direct Debit,24,777,,
3100VBIF,No,5,34,77.7,20,65.5,Yes,no,16.4,0,20,Yes,0,HI,8564549600,Male,22,Yes,No,No,0,No,Month-to-Month,Direct Debit,22,116,,
8914ITGG,No,73,443,944.7,292,876,Yes,no,438,2,15,No,79,NC,7518805744,Male,54,No,No,No,0,Yes,Two Year,Direct Debit,42,3026,,
6139FETB,No,71,123,352.8,284,759.7,Yes,no,151.9,1,6,Yes,0,TX,9368708220,Male,60,No,No,No,0,Yes,Two Year,Credit Card,29,2058,,
5924RATW,No,1,3,8,4,12.6,Yes,no,4.2,1,0,No,0,GA,8056190835,Female,47,No,No,No,0,No,Month-to-Month,Credit Card,9,9,,
7622UXJR,No,27,114,213.8,108,399.6,Yes,no,99.9,2,1,Yes,0,VA,7219461739,Female,30,No,No,No,0,Yes,Month-to-Month,Direct Debit,31,817,,
0607ZPQC,No,19,57,134.6,76,222.3,Yes,no,74.1,0,8,Yes,0,NC,9298650264,Female,27,Yes,No,No,0,No,Month-to-Month,Direct Debit,34,653,,
8449OKKE,No,72,182,577.9,288,792,Yes,no,198,0,9,Yes,0,HI,9240672711,Female,41,No,No,No,0,Yes,Two Year,Credit Card,45,3281,,
1462ROGN,No,4,17,31.8,16,32.4,Yes,no,6.5,1,15,Yes,0,TN,8257513108,Female,53,No,No,No,0,No,Month-to-Month,Direct Debit,14,54,,
0224QHDV,No,24,99,240,96,273.6,Yes,no,68.4,0,0,No,0,VT,8967259878,Female,45,No,No,No,0,No,Two Year,Credit Card,9,226,,
3785JYLA,No,63,148,440.5,252,617.4,Yes,no,308.7,0,4,Yes,0,LA,7612887345,Male,50,No,No,No,0,Yes,Month-to-Month,Direct Debit,37,2328,,
